ID,alt.atheism,comp.graphics,comp.os.ms-windows.misc,comp.sys.ibm.pc.hardware,comp.sys.mac.hardware,comp.windows.x,misc.forsale,rec.autos,rec.motorcycles,rec.sport.baseball,rec.sport.hockey,sci.crypt,sci.electronics,sci.med,sci.space,soc.religion.christian,talk.politics.guns,talk.politics.mideast,talk.politics.misc,talk.religion.misc
39364684,-0.054464468169698854,-0.0026794025611375405,-0.002967739799428743,-0.014638448969116969,-0.01346032578943475,-0.0036961288107156117,-0.0021450172621253183,-0.01445277709947144,-0.007918203459445234,-0.025514155043182003,-0.07428327031035259,-0.03677497995459031,-0.005500046850305805,-0.015399347952444992,-0.01915802378913039,-0.058848064592434565,-0.08753838046102352,-0.06032965370764552,-0.1313667788626265,-0.009890389373222714
20609518,0.025354292003011824,0.002124778639160274,0.001369398459676634,0.0014763848651059598,0.0017347707272198569,0.0006917589215058006,0.001135268852530301,0.009291908348364061,0.007577579003267305,0.0019036784227781578,0.004529533355120208,0.0698608633986622,0.0026493568776076704,0.026284146291853015,0.003779585094746653,0.02775719240756704,0.029391223604946004,0.05358105110583856,0.19965498779728771,0.03988808110119463
1344951,-0.05449680960984953,-0.0076144901760419334,-0.0015358153771161584,-0.0024293115327943377,-0.011547596301528913,-5.388858372072386e-05,-7.229112391678765e-05,-0.0027321174293775214,-0.014777880549295007,-0.004603208885006411,-0.00019820464331114405,-0.04103269100899819,-0.00811265431749878,-0.15997155736684626,-0.035647695616737925,-0.01725429340515023,-0.012793641486930848,-0.029223651390474514,-0.09837505645208948,-0.010347626997343947
3282859598,0.021469335532598506,0.01668761454039498,0.004081815845377229,0.0035382008124625244,0.002940011889937486,0.0013402997759386149,0.009772271693634536,0.2478488595317694,0.05959064126476956,0.37370699373357275,0.06005973138937733,0.008784769485164481,0.0022516001829690035,0.018124570589449402,0.004592069478693171,0.010460634990346475,0.0021143377050364767,0.05142093127947059,0.003117750011139996,0.032642907891633835
816653,0.009289140920251276,0.0017910076620577568,0.0014856639242829853,0.005930249542721481,0.00867142353644592,0.000604784853171724,0.02138330277779166,0.009376830813286548,0.05413512882155756,0.021009082394925105,0.03650901374947904,0.08962870718568845,0.012713173646928819,0.013299161883020496,0.03638651875347358,0.04481794030871746,0.08238600919048049,0.030200406306110893,0.023526469576065506,0.007050334415621443
15439395,-0.018962835250169677,-0.0016002968329945119,-0.0031293444249132934,-0.0028097455095354214,-0.00023398695190866454,-0.009068428498312069,-0.004251162166782428,-0.07217750958075733,-0.18587064337863232,-0.02023684187000836,-0.019081153828527778,-0.011877300162118335,-0.006699954067944666,-0.04254464033868817,-0.052928031125011744,-0.051254183154189746,-0.012927584635875193,-0.006369730916205857,-0.028684637280815096,-0.011077721449376323
409486555,0.006841997411750555,0.0003469724857259937,0.0004364389495439706,0.0002120996927416293,0.0002950829621930498,2.307402932968684e-05,0.0004290639429639568,0.002926317251969427,0.0003995632657975876,0.0011524575794539303,0.0014358751576407673,0.0004892936696975109,0.0003141118195446595,0.002741724328296504,0.0003428467683651691,0.48402920804281263,0.0020385857447373056,0.0026512769906234363,0.003588560611787734,0.004500162749911529
62513246,-0.17590982018327833,-0.006286631975425785,-0.00262419892497293,-0.0013028305487479048,-0.001957798517864514,-0.0007958526260924502,-0.0007599279139466434,-0.004935323379342276,-0.0023027556562133593,-0.08644139475866869,-0.029791184631476127,-0.020295760131046538,-0.0037126093026077526,-0.021417271111912467,-0.01735982646510496,-0.08487396178344046,-0.029096932260482655,-0.017130603806021154,-0.048742850959672214,-0.05018251253469941
14075928,-0.0008739922357160899,-0.0037355325528712585,-0.004109892466748091,-0.041933744070823536,-0.009632566349714876,-0.007204969292560556,-0.0015075623516748568,-0.03681876013304977,-0.0014867342206745441,-0.0007662702446937572,-0.0003148321425445904,-0.040728895009596734,-0.00656288602780158,-0.0007632042918829682,-0.006236172526053691,-0.006004045796371579,-0.004662984574997383,-0.004606386229364238,-0.004327157982937855,-0.0013327904651990613
216776631,0.016393503582756114,0.0004496378725733418,0.000190655029551559,0.00024016988070781048,0.00014411576468877538,7.24424108235649e-05,0.0016415631193593635,0.002260301678529633,0.000456340586938147,0.003687543070220282,0.0009322300876110182,0.005995549460365312,0.0009615660605657107,0.004820732273286512,0.018723448102276323,0.03245636085808064,0.059293608168385595,0.08609631692191426,0.2421616508635776,0.019122385614841017
2893511188,-0.10655592115359871,-9.538598158463569e-05,-4.3347095389397156e-05,-0.005595530571959244,-0.0001730976222341461,-6.113404992415582e-05,-0.0004554874726504321,-0.0019042185460051585,-0.014713243344644852,-0.00878281083460649,-0.013667346904010115,-0.011730813013361681,-0.0009892842042204739,-0.03335477997967243,-0.0699759724834889,-0.028277639381295624,-0.1967356834726885,-0.02770786453845403,-0.012408840411899139,-0.19669134056190302
90420314,0.020204375200042476,0.007571105063057246,0.002038902117047573,0.004941397058522802,0.01571300684463367,0.0013615637545643308,0.17037661867779588,0.01128704987290734,0.0061273335628354636,0.0719790460458659,0.11605412111229155,0.011590851795076414,0.029708801250446528,0.002317229891454882,0.014215963899912662,0.009507436047321618,0.007309316184828862,0.0015361035990539562,0.007884543289840854,0.003702037613485383
19058681,0.011282665685708852,0.0018598621606438718,0.01253696704485036,0.011241104155040697,0.01652542735752528,0.025472206232398507,0.02112689538716196,0.009422572630048063,0.005974103972121681,0.0005276238224085927,0.0024966833510851154,0.03463498238577784,0.008089018747691195,0.29337667918192933,0.02588667584462581,0.02090402202284698,0.027058584114267467,0.01367695299636357,0.16426389610923545,0.002535997136783691
8161232,0.0006701849790052915,0.00023277097161931564,0.000622678082897312,0.0009983153496612017,0.00047587359148451884,0.00047919783325748184,0.002286209414664032,0.01755872139277227,0.0018959470950502978,0.47030455233218654,0.003088217047914055,0.0003924660936251836,0.0013171793326246409,0.0051478289360642315,0.015996182865141328,0.00042846112031368435,0.00382802828789725,0.0047612893870962415,0.0009029208997173699,0.00041779023878295497
580097412,-0.002188592297123072,-0.0008276423273073448,-0.003423299371933676,-0.003879569465040702,-0.015736599501345334,-0.004257437241986483,-0.09965381294001772,-0.04104337140396587,-0.009565517783279402,-0.24077917569799961,-0.1349935906161156,-0.01122807926010602,-0.01468349888405713,-0.022490501160579397,-0.0019615947549591517,-0.008268298038987848,-0.015871064661496685,-0.0229600778111145,-0.003838183504740865,-0.03678464500694019
17093617,0.033223649610238014,0.05563838296957603,0.013263449511692622,0.011203341718067288,0.019387633888995358,0.008976088813610675,0.004983050556511908,0.05974599738654125,0.015316446817667192,0.031150665960964823,0.005299746269343447,0.07055498511624117,0.08108756230344,0.03240661113654508,0.10052394495987706,0.013137076144117807,0.028531422547621258,0.002769237812062578,0.02838394688724187,0.0016990913153424622
47786101,0.00037127496155416577,0.005155293820128082,0.0006349034556119057,0.0010126971457970204,0.006590750804584588,0.011827025097939071,0.013507570775272952,0.020097288764753255,0.0025035982046114863,0.004426389565569207,0.13078845334843842,0.005654826702284415,0.01031146668367445,0.0016453270964857485,0.2871359677560412,0.0039648700796213205,0.0006404654503666085,0.020537914219645282,0.03558184969835997,0.0025062307186588207
972651,-0.003479377026951906,-0.010369263163441809,-0.00812209770388534,-0.005301176890291929,-0.008840572583268935,-0.0033222289240822283,-0.006071425688799578,-0.1359342711858179,-0.020041284869605776,-0.12156470143803486,-0.006648325598316873,-0.04052291872189483,-0.021546433669317334,-0.024258975900595923,-0.060934100638289905,-0.006809600673853514,-0.02453582224138724,-0.03491509102572877,-0.012320219405562044,-0.0019614915704743805
34743251,0.00021456002609333908,0.00010750183373598384,5.284327145258019e-05,0.00012012902606061379,0.0003344183238575552,1.7149388649290015e-05,0.0003109466949577416,0.0002150321435436418,0.00053888426896505,0.0042438024989492175,0.0003264861953638782,0.0001876795899344261,7.93469908116466e-05,9.792171537425354e-05,0.5696488152067523,0.00012086620343237589,9.412299554541387e-05,0.00034493393349107346,0.00019342733738875095,9.150645881276404e-05
30364057,-0.01009235670190924,-0.006268647133431817,-0.003611864617447281,-0.013043225426561752,-0.0068151069784476975,-0.002476961154592787,-0.014388799443315985,-0.019884487796332055,-0.005168021615638026,-0.10567342412596666,-0.024312836414427823,-0.0471999868172812,-0.047207827024439465,-0.049417189534722655,-0.0021854805243836134,-0.03655349538222136,-0.011419261695588545,-0.055533145086328985,-0.04946133506215315,-0.10993338702129805
14677919,0.0307896202061105,0.0313284354804205,0.04920995903279459,0.058799733260839905,0.013948403670947618,0.006463703872342619,0.001929388004008486,0.0663783550148968,0.0400679553198688,0.011399850434232752,0.01051729148040745,0.05423935287979533,0.02627805188295877,0.017620528394542846,0.016547553139669217,0.004138678022027736,0.05036380399078114,0.025665980089084554,0.019245711357461257,0.009023866896761453
15492359,0.011964158006792448,0.0025498383173289036,0.0010682779796541409,0.0016845073691055263,0.0025978632263750708,0.0006099010407071435,0.0007706457677913549,0.0016861677983779834,0.00487687092655552,0.011290739715184794,0.012702859814909973,0.03297490102555922,0.0005751410291347297,0.012042853253340762,0.02194522541645376,0.3005713796611732,0.03945393139531843,0.013376883063318799,0.034569480186488095,0.002760109999256647
26053643,0.06400682545719934,0.000142793738959898,0.0005629006940874154,0.00030167635661702374,0.0014842670239072328,0.0009856129560464064,6.168497413530549e-05,0.0028924998300303814,0.003416758228644322,0.022362730976303997,0.013759824823121117,0.03081098496130431,0.000617843504250705,0.02579563644337911,0.016950765898753155,0.07288377993463484,0.07195914087075976,0.049966423460480955,0.14917648617938362,0.049842298227971205
138203134,-0.018595440582536555,-0.00016067420565807867,-0.00016742103213315026,-8.940882705669077e-05,-0.0003963361483737976,-0.0001365403512843013,-0.0005438358046485007,-0.01701744584160698,-0.001442540847064928,-0.0016484545796527023,-0.0010407950872469527,-0.0014053641411438539,-0.0005639952627913462,-0.0022868108825427154,-0.0006434805731174129,-0.03189803661682264,-0.025470016272773167,-0.07488659892742806,-0.31289704349763753,-0.029543093851814653
1636590253,0.024180498995461243,0.02451405047327063,0.04097033285288017,0.000928829061090614,0.004458931372897475,0.0023916537416289745,0.0010306588921337066,0.005597975479898938,0.009325009911895367,0.007594281677685663,0.007900962744421371,0.09449236383828129,0.002289044070841646,0.06677089239748722,0.010961301670713918,0.045939341718554884,0.014708557603008071,0.09141892869861483,0.030189636705257632,0.00341604138814457
14511951,-0.010309508269445114,-0.002788417980859054,-0.0012182765519285778,-0.0014319477167575873,-0.005376425600997125,-0.0006329484216689192,-0.0005269026701702991,-0.007505626881644213,-0.01120424045296512,-0.010154848643535816,-0.009126189709394614,-0.03230250056407854,-0.004069455442037223,-0.03318604629291498,-0.001210064708847833,-0.011981123874280387,-0.038806849737335496,-0.006342012994024972,-0.16777934385009302,-0.011513678639738439
16129920,-0.010294148570934653,-0.0017358913780949467,-0.0007703253699530969,-0.0009351890828225444,-0.0012093079165686792,-4.295024560723995e-05,-0.00017185073704431404,-0.00038450092176297006,-0.01372537581118145,-0.004194435068158665,-0.0010939018921402388,-0.022800331415117458,-0.0008795595772340313,-0.008320864748018892,-0.002898706008710182,-0.0022103362698188823,-0.012247611112851471,-0.0024493099566238706,-0.011207852522268188,-0.002693800848523167
18228898,0.03171064661024563,0.023886555028721754,0.008598567796912274,0.05253941389030508,0.03713346672069441,0.008012842760391282,0.004794083379075156,0.026759801380814765,0.0601251624034565,0.0120619009702216,0.0417517487677797,0.11320453647792589,0.0033040626800059075,0.09640652136588575,0.01238062467015696,0.06007800089256411,0.05128327669759447,0.0017390646778933003,0.009647986264143631,0.02025145177641022
18948541,0.0056448556648161586,0.0004991170218720883,0.0006669504482822284,0.0010911272601953678,0.0024528453368419284,0.0008917665237627182,0.0005700737434236547,0.00036936511514912263,0.007098127671978689,0.002616646596287184,0.054052630266725916,0.006262525689018315,0.0009781782898377134,0.0041458122645550675,0.012527451320595791,0.007766954172306944,0.05268302812351609,0.02533550801285777,0.3614136504717268,0.0076079186846436
5392522,-0.007998230894062194,-0.0036991150699323613,-0.0007328401964316915,-0.00013245620709635266,-0.0005294507064985753,-0.00011034412516581219,-0.0016513947164202571,-0.01504825029379954,-0.002535763457243327,-0.008847568613378955,-0.005440160073008712,-0.00301221513592426,-0.0005594350702961815,-0.0039322719122872754,-0.02406335996993054,-0.05087110961745847,-0.027702900854031823,-0.35399946115692676,-0.0068218939877632,-0.003145018143420291
15693493,0.023507289999341065,0.0006782725256324033,0.0013194319579911164,0.0021859906276002826,0.0010538436600224625,0.0011634887059687263,0.0007722570125724104,0.014248196694843252,0.002622820654786581,0.027619170167038114,0.07005917791174926,0.016718613541023615,0.003468498635234689,0.17828556867709658,0.021589804353716803,0.011475704043858441,0.0037778159185892102,0.1564794749374518,0.007455989030360671,0.00460299757776598
2233154425,-0.010267686528029351,-0.001357986816474561,-0.0013309645059149846,-0.005842977525993321,-0.0038812088668155444,-0.0021376559008765444,-0.026573202072608007,-0.007723662660824757,-0.013279454606532725,-0.016099069655972773,-0.012097310840014591,-0.013039929844328894,-0.004193686599317166,-0.008166473429196623,-0.005920367027249544,-0.01841001786870351,-0.40677812125173635,-0.015248640360469716,-0.02086950727925676,-0.009179973517008473
19697415,-0.007428148420096965,-0.0032202703628979455,-0.0019642867595604367,-0.0029061308829963473,-0.002325265207631113,-0.004928613999652115,-0.00046553634552023467,-0.09401350689586714,-0.05749873788533322,-0.19922124963792553,-0.033247920268229494,-0.036364742967561155,-0.0015079254329484846,-0.03048413849473018,-0.01073747572342688,-0.005637168190535913,-0.018299695165425327,-0.011282897888257589,-0.007525119063360514,-0.005698361255185923
382267114,0.00020323037446803185,0.0061463143289273835,0.005932723849309909,0.06108109625032989,0.013313672867015834,0.0010836157488405794,0.05376706084011857,0.252411695947687,0.04980701748633907,0.00034003960474137974,0.00018142351178864675,0.007739540319003093,0.08538798814553346,0.026978917949625956,0.004892799419644033,0.0001648077725026463,0.0021543651793343313,0.0002668983873504067,0.0004944639452301871,0.00015041940816227535
46335511,0.010612082588792912,0.0012898514315802564,0.025799297244648682,0.002949870038102387,0.010947504803999907,0.002367618135501666,0.0017838307960763983,0.02426120908268786,0.09531708868020368,0.006611236933555028,0.012032772183106125,0.006774460958302694,0.002248712564599042,0.08064698346816683,0.019910171569810304,0.11172842887815206,0.018138382908150112,0.0360603819883512,0.026787524752740172,0.06552244116416509
16573941,-0.009723470702474162,-0.0002530651184601826,-0.00019802579113050537,-0.00012546747582458387,-0.00017291578110433827,-4.77624542415375e-05,-0.0001290004664535723,-0.0006457920157151649,-0.002375275179940442,-7.891216506840185e-05,-5.6904230138009774e-05,-0.07230309464359531,-0.0003980370082210513,-0.07005156904468787,-0.0005331852947837784,-0.01123257931453564,-0.26715314091899794,-0.004619975645748561,-0.20169515487401624,-0.003353234081994114
4196983835,-0.01668749742158273,-0.004233257581692733,-0.0016664192674008126,-0.0026356610416565416,-0.000610082224110786,-0.0007223704093103794,-0.11987437233778811,-0.1971662265232404,-0.14489835957368966,-0.5551769219969456,-0.007258128868808855,-0.005672358505734144,-0.024884286913560514,-0.0539006770129008,-0.030708776297406058,-0.01854503670896631,-0.05264904138681567,-0.0450464112610364,-0.0075232955552667425,-0.00884211781338832
91478624,-0.01382804120937612,-0.0021025935821632857,-0.008951715442958507,-0.00548762828718611,-0.018393742298046873,-0.0012007545335670311,-0.005645978038218692,-0.01209351236822493,-0.0169095780794918,-0.002284691844211764,-0.003879402751478323,-0.16237130579689976,-0.010736690759299929,-0.014817153242240899,-0.023467581135857615,-0.19022768002541676,-0.1444599419283945,-0.024058780547752973,-0.033506291007427004,-0.014453075159611105
14824849,-0.0072269811162520466,-0.04204884872067786,-0.018643076556108522,-0.0054120552047356,-0.042754844927563776,-0.0077276441292974075,-0.008768932501474988,-0.021486896796651292,-0.0047429188003163284,-0.0255127230475534,-0.04118537102088697,-0.022587194574094974,-0.02476896236503176,-0.014247535525792478,-0.19074492019763517,-0.03345035356105821,-0.01828616703031127,-0.028840582190729103,-0.028592973862112826,-0.04190127317380908
2425151,0.0023756633082543037,0.014128565193688032,0.017225018730014204,0.020372674947354393,0.015107511006161374,0.06339921017714356,0.005978923541472673,0.024033742488961004,0.002182002513412437,0.006201128524717613,0.0007589252726564426,0.12371221340969614,0.028551941413275085,0.0053245079116758165,0.014255583487368955,0.008258058682740923,0.09127325469396236,0.04203527087131618,0.011711326453619079,0.003112689233165866
37710752,0.00974897090103034,0.011785417904696527,0.00014022731066382134,0.0008106640559880156,0.009414956349446032,0.00013107423935823797,0.1258023017720223,0.013390012098067392,0.019482076950733788,0.0054920414666328,0.011509480157538648,0.004233138919297333,0.013432952106019344,0.005490667493821107,0.16624371733114585,0.007896235848460212,0.0905529694658947,0.0076067166658720636,0.013468269261493783,0.013432025461777214
27042513,0.031007655963073883,0.029127568237612835,0.006231952755928844,0.0014773024718433055,0.0029163283975826002,0.0010131329395781069,0.1213125898146103,0.032392956646641394,0.03748668602349761,0.02706996421371703,0.040490160073385024,0.045244515873863404,0.07737951483581558,0.08567456894113351,0.0205101658699639,0.023770097524566988,0.14645188688878216,0.012142917283309037,0.012565090384607175,0.02092634064224724
13298072,0.0070775579041946046,0.003540766558898071,0.0018215533436343827,0.003770616405511839,0.0017099349648775056,0.0013699598362656169,0.0009238644498746444,0.07899608530837993,0.006501454687578953,0.004390132716729793,0.001681232149387097,0.006152744078953177,0.1021038702116549,0.02896688884244433,0.01919206569135265,0.014474645501502091,0.014818284343927275,0.003351198169232978,0.018877134606332353,0.010008292862549614
15687962,0.0004011387324544924,0.0015257417371466737,0.0002306673522607611,0.0026348281646006878,0.009839956406221857,0.0001966255218565636,0.23948890481123195,0.11456625751764972,0.09129303717759693,0.0023219142156240625,0.0002574860367397768,0.004278724928651318,0.01921539299258426,0.0065696615460199125,0.02151812169673227,0.0014098844482152845,0.010204171613681621,0.0012544633602400372,0.0014496562331432158,0.00044162395474340725
14091091,0.0008426051791489117,0.004557161929885955,0.0004020254400312647,0.00035766724978895074,0.0013482695271465578,0.0004506859056633118,0.0007105373585534859,0.0007964864605113184,0.00036928860129176096,0.003896587207215303,0.0009909243169285906,0.0013466470336665752,0.0014489023903402148,0.0006760713854361787,0.47233643200694303,0.0036340453634792643,0.0008330664946533924,0.0028099708442215487,0.0014931158574355413,0.0006978405176053619
23544596,-0.032119904548018455,-0.0004246956819178555,-0.001566910472704912,-0.002416131569256727,-0.0033319199907374452,-0.0005427642900324205,-0.000778486403637919,-0.023338308221968054,-0.06224393765268069,-0.0011055128300189255,-0.0014429411912510368,-0.04273682420285506,-0.015826870516795613,-0.029596385807267683,-0.004355659306461901,-0.0355506831758177,-0.10366727185290144,-0.10882418751581797,-0.3044439783551252,-0.013088107352300739
1434251,0.03156601763924452,0.004142139270115759,0.006647182973754071,0.003488374774414067,0.0017900778053123575,0.00030288240437273547,0.000879368014637916,0.008127320870123425,0.007291357407233055,0.004539045529785299,0.0009344724247198109,0.012863309296757048,0.017983302045567622,0.11160592002288235,0.060913161962211256,0.2745176523907891,0.01341046163643447,0.0254750643334955,0.005105201754793843,0.014459364513741553
95023423,-0.017206930701486434,-0.00035841996095287273,-0.0030197465142972396,-0.00024226430948518386,-0.002372371082371929,-0.001254138650796691,-0.014058864206182102,-0.03148440658138778,-0.06905537495212816,-0.005303330991073973,-0.008982328685431298,-0.004041879501505435,-0.004264528714016951,-0.0645546986284868,-0.009057427012385743,-0.13328729945501952,-0.025253861485530042,-0.012349332790186246,-0.07524500209530134,-0.03407168048370328
29442313,0.011770097490566343,5.409923244045538e-05,0.00022262587812788993,0.00010334863222973115,0.00029777794246372126,0.0002258956100705599,9.137855092386435e-05,0.0016448901399887708,0.0010006627598031649,0.0033773993448282767,0.00025454005302405535,0.04167107710899405,0.00011606425413419079,0.029013009702398028,0.0052527343648629795,0.09144202342952537,0.058570732540509506,0.08819501396662083,0.1426561375418729,0.01673850523911492
139162440,0.08460359461566733,0.0007305034024711254,0.0004464647874214143,0.0012309333943232414,0.0013395886594926919,0.0005765704994704297,0.000835581062065776,0.004625874961607492,0.0011208254547876218,0.006265297308561862,0.004343842237369202,0.004827867976260432,0.0018060171757517808,0.010798704723324835,0.0006451661272981975,0.11291301555478934,0.13069825245922834,0.044347670965873796,0.09521673849919206,0.1198707013275122
36184220,0.0037615443980184883,0.002166879173429771,0.001055682473372517,0.00035969206922420303,0.0017614625044285739,0.0016572878386425637,0.0007686523525785869,0.00020696880094786497,0.000587904090589054,0.003545937220372226,0.0003150012361890551,0.24353943677243542,0.0035747912685146644,0.017971982000633616,0.038373673277799114,0.060978811733461924,0.04613883728715211,0.03296570194654246,0.05449328487968582,0.009335804314698985
12,0.011583047073557324,0.009157847048196168,0.0028267039712403077,0.004139264707831215,0.004673819789072952,0.0010459592049178064,0.0012972305895201746,0.010071476999085876,0.03315130826253271,0.056929417753384656,0.002883729486266486,0.00796649488847739,0.0174996525091278,0.1421044185341291,0.1165328140533912,0.05978445518520595,0.10961066089434994,0.029044979825061448,0.1484680926580416,0.00045811200502761824
17006157,-0.012966871261055739,-0.0002945470201052002,-0.0010641805193988278,-0.0018522704304269045,-0.010028510403077513,-0.0008530871674400718,-0.018136829569428508,-0.016665174404653718,-0.009445281613758731,-0.0020366346069924817,-0.014417781926165918,-0.08028908699272681,-0.00517816690571695,-0.01457037334167173,-0.008444819226847308,-0.004694631089551215,-0.11273061769532401,-0.022070387054964054,-0.17065285347456272,-0.011742610322039597
19877186,-0.01973561556405541,-0.003447830858462379,-0.0005793181265755392,-0.0027032808965867195,-0.0010644279467841814,-0.00024986830848167113,-0.002260429958712486,-0.08539310029254232,-0.010378386251085987,-0.03487457740110224,-0.012683584303717204,-0.004438849839646304,-0.015988244144122057,-0.0596990198215212,-0.0025968943813974377,-0.18752692372574103,-0.04929695203998516,-0.03324595667041658,-0.022842556174226803,-0.009653134782457884
10810102,-0.21084770937461245,-0.002981042803553278,-0.00047244737975418743,-0.0024533398778521227,-0.016829584754300568,-0.006485343384288884,-0.00578609493079493,-0.0048007106239944496,-0.009733358853561873,-0.023616022335648818,-0.2385701018660262,-0.006430214020724286,-0.007036739942114236,-0.008960988636698256,-0.001892120141423802,-0.025382781915272986,-0.011592940669521752,-0.0035895371837329254,-0.0022300089093223036,-0.002024853459144161
443215941,-0.024677985476880902,-0.00565845120786999,-0.021228725287278365,-0.0035678126247711793,-0.003024882057757584,-0.0060760308423186814,-0.00195833812967678,-0.195152776431188,-0.021504487600256545,-0.0036813090859975635,-0.011825484449860547,-0.027294195878212656,-0.012361286920255682,-0.009960531220955839,-0.016570673653774803,-0.010541516988154214,-0.158105958809766,-0.05448605872265504,-0.05894222953014483,-0.04271667555880095
